/AwakeEventData/RPCAH.TSG4.RQID.430031/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/BOVWA.01TCV4.CAM8,"[(u'ExtractionImage', <Closed HDF5 group>), (u'PublishedSettings', <Closed HDF5 group>)]"
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,"[(u'channelRead', <Closed HDF5 dataset>), (u'dataAxis', <Closed HDF5 dataset>), (u'dataValue', <Closed HDF5 dataset>), (u'fileCount', <Closed HDF5 dataset>), (u'fileName', <Closed HDF5 dataset>), (u'fileReadDelay', <Closed HDF5 dataset>), (u'fileTime', <Closed HDF5 dataset>), (u'headerName', <Closed HDF5 dataset>), (u'headerValue', <Closed HDF5 dataset>)]"
/AwakeEventData/BTV.TT41.412442_FWHEEL,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt,"[(u'value', <Closed HDF5 dataset>)]"
/AwakeEventData/TT41.BPM.412351/Acquisition,"[(u'horAvePos', <Closed HDF5 dataset>), (u'horPos', <Closed HDF5 dataset>), (u'posOK', <Closed HDF5 dataset>), (u'sigma', <Closed HDF5 dataset>), (u'sigmaAvePos', <Closed HDF5 dataset>), (u'spsExtraction', <Closed HDF5 dataset>), (u'spsExtractionIndex', <Closed HDF5 dataset>), (u'verAvePos', <Closed HDF5 dataset>), (u'verPos', <Closed HDF5 dataset>)]"
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS,"[(u'bpmNames', <Closed HDF5 dataset>), (u'horPos', <Closed HDF5 dataset>), (u'nbOfBpms', <Closed HDF5 dataset>), (u'posOK', <Closed HDF5 dataset>), (u'sigma', <Closed HDF5 dataset>), (u'verPos', <Closed HDF5 dataset>)]"
/AwakeEventData/SR.SCOPE43.CH05/Acquisition,"[(u'CTime', <Closed HDF5 dataset>), (u'cycleTag', <Closed HDF5 dataset>), (u'diffStamps', <Closed HDF5 dataset>), (u'firstSampleTime', <Closed HDF5 dataset>), (u'offset', <Closed HDF5 dataset>), (u'sampleInterval', <Closed HDF5 dataset>), (u'sensitivity', <Closed HDF5 dataset>), (u'triggerError', <Closed HDF5 dataset>), (u'triggerStamp', <Closed HDF5 dataset>), (u'value', <Closed HDF5 dataset>), (u'value_units', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/SPSBQMSPSv1,"[(u'Acquisition', <Closed HDF5 group>), (u'RawWavesFTAcquisition', <Closed HDF5 group>)]"
/AwakeEventData/BTV.TT41.412442_MASK_H/Acquisition,"[(u'position', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RCIBH.430011,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RCIBV.430204/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/TT41.BTV.412350/Image,"[(u'acqCounter', <Closed HDF5 dataset>), (u'acqDesc', <Closed HDF5 dataset>), (u'acqMsg', <Closed HDF5 dataset>), (u'acqState', <Closed HDF5 dataset>), (u'acqTime', <Closed HDF5 dataset>), (u'acqTimeInCycle', <Closed HDF5 dataset>), (u'amplitudeSet1', <Closed HDF5 dataset>), (u'amplitudeSet2', <Closed HDF5 dataset>), (u'beamID', <Closed HDF5 dataset>), (u'cameraOffset', <Closed HDF5 dataset>), (u'cameraOffset_max', <Closed HDF5 dataset>), (u'cameraOffset_min', <Closed HDF5 dataset>), (u'cameraSwitch', <Closed HDF5 dataset>), (u'cameraZoom', <Closed HDF5 dataset>), (u'cycleTime', <Closed HDF5 dataset>), (u'descSet1', <Closed HDF5 dataset>), (u'descSet2', <Closed HDF5 dataset>), (u'deviceName', <Closed HDF5 dataset>), (u'filterSelect', <Closed HDF5 dataset>), (u'filterSelectStr', <Closed HDF5 dataset>), (u'filterSelect_max', <Closed HDF5 dataset>), (u'filterSelect_min', <Closed HDF5 dataset>), (u'firstLamp', <Closed HDF5 dataset>), (u'firstLamp_max', <Closed HDF5 dataset>), (u'firstLamp_min', <Closed HDF5 dataset>), (u'imagePositionSet1', <Closed HDF5 dataset>), (u'imagePositionSet1_unit', <Closed HDF5 dataset>), (u'imagePositionSet2', <Closed HDF5 dataset>), (u'imagePositionSet2_unit', <Closed HDF5 dataset>), (u'imageSet', <Closed HDF5 dataset>), (u'leftBottomReference', <Closed HDF5 dataset>), (u'leftTopReference', <Closed HDF5 dataset>), (u'mire', <Closed HDF5 dataset>), (u'nbAcq', <Closed HDF5 dataset>), (u'nbDataSets', <Closed HDF5 dataset>), (u'nbImages', <Closed HDF5 dataset>), (u'nbPtsInSet1', <Closed HDF5 dataset>), (u'nbPtsInSet2', <Closed HDF5 dataset>), (u'observables', <Closed HDF5 dataset>), (u'offsetCalSet1', <Closed HDF5 dataset>), (u'offsetCalSet2', <Closed HDF5 dataset>), (u'pixelCalSet1', <Closed HDF5 dataset>), (u'pixelCalSet2', <Closed HDF5 dataset>), (u'planeSet1', <Closed HDF5 dataset>), (u'planeSet2', <Closed HDF5 dataset>), (u'positionSet1', <Closed HDF5 dataset>), (u'positionSet2', <Closed HDF5 dataset>), (u'propType', <Closed HDF5 dataset>), (u'rightBottomReference', <Closed HDF5 dataset>), (u'rightTopReference', <Closed HDF5 dataset>), (u'saturationThreshold', <Closed HDF5 dataset>), (u'screenSelect', <Closed HDF5 dataset>), (u'screenSelectStr', <Closed HDF5 dataset>), (u'screenSelect_max', <Closed HDF5 dataset>), (u'screenSelect_min', <Closed HDF5 dataset>), (u'secondLamp', <Closed HDF5 dataset>), (u'secondLamp_max', <Closed HDF5 dataset>), (u'secondLamp_min', <Closed HDF5 dataset>), (u'sigmaSet1', <Closed HDF5 dataset>), (u'sigmaSet2', <Closed HDF5 dataset>), (u'superCycleNb', <Closed HDF5 dataset>), (u'userImageSelection', <Closed HDF5 dataset>), (u'userImageSelectionNumber', <Closed HDF5 dataset>), (u'videoGain', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS,"[(u'NameAcquisition', <Closed HDF5 group>), (u'ValueAcquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP,"[(u'FileRead', <Closed HDF5 group>)]"
/AwakeEventData/BOVWA.05TT41.CAM5,"[(u'ExtractionImage', <Closed HDF5 group>), (u'PublishedSettings', <Closed HDF5 group>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RQIF.430205,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RCIBV.412344/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/PMOTOR01/Acquisition,"[(u'position', <Closed HDF5 dataset>)]"
/AwakeEventData/EMETER04/Acq,"[(u'outOfRange', <Closed HDF5 dataset>), (u'value', <Closed HDF5 dataset>), (u'value_units', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RCIBV.412349/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/SR.SCOPE27.CH01/Acquisition,"[(u'CTime', <Closed HDF5 dataset>), (u'cycleTag', <Closed HDF5 dataset>), (u'diffStamps', <Closed HDF5 dataset>), (u'firstSampleTime', <Closed HDF5 dataset>), (u'offset', <Closed HDF5 dataset>), (u'sampleInterval', <Closed HDF5 dataset>), (u'sensitivity', <Closed HDF5 dataset>), (u'triggerError', <Closed HDF5 dataset>), (u'triggerStamp', <Closed HDF5 dataset>), (u'value', <Closed HDF5 dataset>), (u'value_units', <Closed HDF5 dataset>)]"
/AwakeEventData/SR.SCOPE45.CH03,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/SR.SCOPE45.CH02,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/SR.SCOPE45.CH04,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RCIBH.430204/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-CTRHET-WR8,"[(u'FileRead', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,"[(u'fileCount', <Closed HDF5 dataset>), (u'fileName', <Closed HDF5 dataset>), (u'fileReadDelay', <Closed HDF5 dataset>), (u'fileTime', <Closed HDF5 dataset>), (u'floatValue', <Closed HDF5 dataset>), (u'integerValue', <Closed HDF5 dataset>), (u'stringValue', <Closed HDF5 dataset>)]"
/AwakeEventData/PMOTOR02/Acquisition,"[(u'position', <Closed HDF5 dataset>)]"
/AwakeEventData/SR.SCOPE27.CH01,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition,"[(u'floatValue', <Closed HDF5 dataset>)]"
/AwakeEventData/VGP.412400,"[(u'PR', <Closed HDF5 group>)]"
/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER,"[(u'NameAcquisition', <Closed HDF5 group>), (u'ValueAcquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,"[(u'FileTime', <Closed HDF5 dataset>), (u'dataAcquisitionTime', <Closed HDF5 dataset>), (u'dataAxis', <Closed HDF5 dataset>), (u'dataValue1', <Closed HDF5 dataset>), (u'dataValue2', <Closed HDF5 dataset>), (u'dataValue3', <Closed HDF5 dataset>), (u'dataValue4', <Closed HDF5 dataset>), (u'fileCount', <Closed HDF5 dataset>), (u'fileName', <Closed HDF5 dataset>), (u'fileReadDelay', <Closed HDF5 dataset>), (u'headerName', <Closed HDF5 dataset>), (u'headerValue', <Closed HDF5 dataset>), (u'nPixels', <Closed HDF5 dataset>)]"
/AwakeEventData/Plunger.412422/State,"[(u'value', <Closed HDF5 dataset>)]"
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,"[(u'delayTime', <Closed HDF5 dataset>), (u'exposureTime', <Closed HDF5 dataset>), (u'gain', <Closed HDF5 dataset>), (u'triggerMode', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RQID.430037/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage,"[(u'beamIntensity', <Closed HDF5 dataset>), (u'beamSize', <Closed HDF5 dataset>), (u'cogX', <Closed HDF5 dataset>), (u'cogY', <Closed HDF5 dataset>), (u'height', <Closed HDF5 dataset>), (u'horProjAmp', <Closed HDF5 dataset>), (u'horProjAvg', <Closed HDF5 dataset>), (u'horProjSigma', <Closed HDF5 dataset>), (u'horProjection', <Closed HDF5 dataset>), (u'imageRawData', <Closed HDF5 dataset>), (u'imageTimeStamp', <Closed HDF5 dataset>), (u'intensityAvg', <Closed HDF5 dataset>), (u'intensityHistogram', <Closed HDF5 dataset>), (u'intensityRMS', <Closed HDF5 dataset>), (u'intensitySigma', <Closed HDF5 dataset>), (u'pixelSize', <Closed HDF5 dataset>), (u'verProjAmp', <Closed HDF5 dataset>), (u'verProjAvg', <Closed HDF5 dataset>), (u'verProjSigma', <Closed HDF5 dataset>), (u'verProjection', <Closed HDF5 dataset>), (u'width', <Closed HDF5 dataset>)]"
/AwakeEventData/VTUAwake2Fc/ModeAcq,"[(u'pdcOutDelay', <Closed HDF5 dataset>)]"
/AwakeEventData/TT41.BCTF.412340/Acquisition,"[(u'acqTime', <Closed HDF5 dataset>), (u'beamDestinationStr', <Closed HDF5 dataset>), (u'beamID', <Closed HDF5 dataset>), (u'calResultCh1', <Closed HDF5 dataset>), (u'calResultCh2', <Closed HDF5 dataset>), (u'calStatusCh1', <Closed HDF5 dataset>), (u'calStatusCh2', <Closed HDF5 dataset>), (u'calibrationFactorCh1', <Closed HDF5 dataset>), (u'calibrationFactorCh2', <Closed HDF5 dataset>), (u'calibratorIMeasuredCh1', <Closed HDF5 dataset>), (u'calibratorIMeasuredCh2', <Closed HDF5 dataset>), (u'calibratorVActual', <Closed HDF5 dataset>), (u'commonStatus', <Closed HDF5 dataset>), (u'cycleTime', <Closed HDF5 dataset>), (u'descriptionCh1', <Closed HDF5 dataset>), (u'descriptionCh2', <Closed HDF5 dataset>), (u'inputOffsetCh1', <Closed HDF5 dataset>), (u'inputOffsetCh2', <Closed HDF5 dataset>), (u'measResultCh1', <Closed HDF5 dataset>), (u'measResultCh2', <Closed HDF5 dataset>), (u'measStatusCh1', <Closed HDF5 dataset>), (u'measStatusCh2', <Closed HDF5 dataset>), (u'nbOfMeas', <Closed HDF5 dataset>), (u'totalCurrentPreferred', <Closed HDF5 dataset>), (u'totalIntensityAutoCh1', <Closed HDF5 dataset>), (u'totalIntensityAutoCh2', <Closed HDF5 dataset>), (u'totalIntensityCalcCh1', <Closed HDF5 dataset>), (u'totalIntensityCalcCh2', <Closed HDF5 dataset>), (u'totalIntensityPreferred', <Closed HDF5 dataset>), (u'totalIntensity_unit', <Closed HDF5 dataset>), (u'totalIntensity_unitExponent', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI,"[(u'FileRead', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RQIF.430118,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.BTV.412426/Acquisition,"[(u'acqCounter', <Closed HDF5 dataset>), (u'acqDesc', <Closed HDF5 dataset>), (u'acqMsg', <Closed HDF5 dataset>), (u'acqState', <Closed HDF5 dataset>), (u'acqTime', <Closed HDF5 dataset>), (u'acqTimeInCycle', <Closed HDF5 dataset>), (u'amplitudeSet1', <Closed HDF5 dataset>), (u'amplitudeSet2', <Closed HDF5 dataset>), (u'beamID', <Closed HDF5 dataset>), (u'cameraOffset', <Closed HDF5 dataset>), (u'cameraOffset_max', <Closed HDF5 dataset>), (u'cameraOffset_min', <Closed HDF5 dataset>), (u'cameraSwitch', <Closed HDF5 dataset>), (u'cameraZoom', <Closed HDF5 dataset>), (u'cycleTime', <Closed HDF5 dataset>), (u'descSet1', <Closed HDF5 dataset>), (u'descSet2', <Closed HDF5 dataset>), (u'deviceName', <Closed HDF5 dataset>), (u'filterSelect', <Closed HDF5 dataset>), (u'filterSelectStr', <Closed HDF5 dataset>), (u'filterSelect_max', <Closed HDF5 dataset>), (u'filterSelect_min', <Closed HDF5 dataset>), (u'firstLamp', <Closed HDF5 dataset>), (u'firstLamp_max', <Closed HDF5 dataset>), (u'firstLamp_min', <Closed HDF5 dataset>), (u'leftBottomReference', <Closed HDF5 dataset>), (u'leftTopReference', <Closed HDF5 dataset>), (u'mire', <Closed HDF5 dataset>), (u'nbAcq', <Closed HDF5 dataset>), (u'nbDataSets', <Closed HDF5 dataset>), (u'nbGates', <Closed HDF5 dataset>), (u'nbPtsPerProjInSet1', <Closed HDF5 dataset>), (u'nbPtsPerProjInSet2', <Closed HDF5 dataset>), (u'observables', <Closed HDF5 dataset>), (u'offsetCalSet1', <Closed HDF5 dataset>), (u'offsetCalSet2', <Closed HDF5 dataset>), (u'offsetSet1', <Closed HDF5 dataset>), (u'offsetSet2', <Closed HDF5 dataset>), (u'pixelCalSet1', <Closed HDF5 dataset>), (u'pixelCalSet2', <Closed HDF5 dataset>), (u'planeSet1', <Closed HDF5 dataset>), (u'planeSet2', <Closed HDF5 dataset>), (u'positionSet1', <Closed HDF5 dataset>), (u'positionSet2', <Closed HDF5 dataset>), (u'projDataSet1', <Closed HDF5 dataset>), (u'projDataSet2', <Closed HDF5 dataset>), (u'projPositionSet1', <Closed HDF5 dataset>), (u'projPositionSet2', <Closed HDF5 dataset>), (u'propType', <Closed HDF5 dataset>), (u'rightBottomReference', <Closed HDF5 dataset>), (u'rightTopReference', <Closed HDF5 dataset>), (u'saturationThreshold', <Closed HDF5 dataset>), (u'screenSelect', <Closed HDF5 dataset>), (u'screenSelectStr', <Closed HDF5 dataset>), (u'screenSelect_max', <Closed HDF5 dataset>), (u'screenSelect_min', <Closed HDF5 dataset>), (u'secondLamp', <Closed HDF5 dataset>), (u'secondLamp_max', <Closed HDF5 dataset>), (u'secondLamp_min', <Closed HDF5 dataset>), (u'sigmaSet1', <Closed HDF5 dataset>), (u'sigmaSet2', <Closed HDF5 dataset>), (u'superCycleNb', <Closed HDF5 dataset>), (u'tgSet1', <Closed HDF5 dataset>), (u'tgSet2', <Closed HDF5 dataset>), (u'userImageSelection', <Closed HDF5 dataset>), (u'userImageSelectionNumber', <Closed HDF5 dataset>), (u'videoGain', <Closed HDF5 dataset>)]"
/AwakeEventData/TT41.BPM.412345,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.BPM.412347,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.BPM.412343,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPSKN.TSG4.SNH.430000,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/TT41.BPM.412349,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RCIBV.430011/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition,"[(u'nameValue', <Closed HDF5 dataset>)]"
/AwakeEventData/XMPP-STREAK/StreakImage,"[(u'streakImageBinning', <Closed HDF5 dataset>), (u'streakImageData', <Closed HDF5 dataset>), (u'streakImageExposureTime', <Closed HDF5 dataset>), (u'streakImageHeight', <Closed HDF5 dataset>), (u'streakImageInfo', <Closed HDF5 dataset>), (u'streakImageMcpGain', <Closed HDF5 dataset>), (u'streakImageMode', <Closed HDF5 dataset>), (u'streakImageProjection', <Closed HDF5 dataset>), (u'streakImageTime', <Closed HDF5 dataset>), (u'streakImageTimeRange', <Closed HDF5 dataset>), (u'streakImageTimeValues', <Closed HDF5 dataset>), (u'streakImageTrigLevel', <Closed HDF5 dataset>), (u'streakImageWidth', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition,"[(u'floatValue', <Closed HDF5 dataset>)]"
/AwakeEventData/PMOTOR01,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/PMOTOR02,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/PMOTOR03,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/PMOTOR04,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/PMOTOR05,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/PMOTOR06,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/RPCAH.TSG4.RCIBH.412345/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/awake.XAWAVS_BEAML_TT_AVG,"[(u'PosSt', <Closed HDF5 group>)]"
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage,"[(u'beamIntensity', <Closed HDF5 dataset>), (u'beamSize', <Closed HDF5 dataset>), (u'cogX', <Closed HDF5 dataset>), (u'cogY', <Closed HDF5 dataset>), (u'height', <Closed HDF5 dataset>), (u'horProjAmp', <Closed HDF5 dataset>), (u'horProjAvg', <Closed HDF5 dataset>), (u'horProjSigma', <Closed HDF5 dataset>), (u'horProjection', <Closed HDF5 dataset>), (u'imageRawData', <Closed HDF5 dataset>), (u'imageTimeStamp', <Closed HDF5 dataset>), (u'intensityAvg', <Closed HDF5 dataset>), (u'intensityHistogram', <Closed HDF5 dataset>), (u'intensityRMS', <Closed HDF5 dataset>), (u'intensitySigma', <Closed HDF5 dataset>), (u'pixelSize', <Closed HDF5 dataset>), (u'verProjAmp', <Closed HDF5 dataset>), (u'verProjAvg', <Closed HDF5 dataset>), (u'verProjSigma', <Closed HDF5 dataset>), (u'verProjection', <Closed HDF5 dataset>), (u'width', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RCIBH.430204,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/TSG41.AWAKE-LASER-DATA,"[(u'NameAcquisition', <Closed HDF5 group>), (u'ValueAcquisition', <Closed HDF5 group>)]"
/AwakeEventData/BTV.TT41.412426_FWHEEL/Acquisition,"[(u'position', <Closed HDF5 dataset>)]"
/AwakeEventData/EMETER05,"[(u'Acq', <Closed HDF5 group>)]"
/AwakeEventData/EMETER04,"[(u'Acq', <Closed HDF5 group>)]"
/AwakeEventData/EMETER03,"[(u'Acq', <Closed HDF5 group>)]"
/AwakeEventData/EMETER02,"[(u'Acq', <Closed HDF5 group>)]"
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement,"[(u'leftLimitSwitchReached', <Closed HDF5 dataset>), (u'position', <Closed HDF5 dataset>), (u'rightLimitSwitchReached', <Closed HDF5 dataset>)]"
/AwakeEventData/RPCAH.TSG4.RCIBH.430029/Acquisition,"[(u'currentAverage', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09,"[(u'Movement', <Closed HDF5 group>)]"
/AwakeEventData/TT43.BPM.430010/Acquisition,"[(u'horAvePos', <Closed HDF5 dataset>), (u'horPos', <Closed HDF5 dataset>), (u'posOK', <Closed HDF5 dataset>), (u'sigma', <Closed HDF5 dataset>), (u'sigmaAvePos', <Closed HDF5 dataset>), (u'spsExtraction', <Closed HDF5 dataset>), (u'spsExtractionIndex', <Closed HDF5 dataset>), (u'verAvePos', <Closed HDF5 dataset>), (u'verPos', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS01,"[(u'Movement', <Closed HDF5 group>)]"
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2,"[(u'FileRead', <Closed HDF5 group>)]"
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3,"[(u'FileRead', <Closed HDF5 dataset>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02,"[(u'Movement', <Closed HDF5 group>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03,"[(u'Movement', <Closed HDF5 group>)]"
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04,"[(u'Movement', <Closed HDF5 group>)]"
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4,"[(u'FileRead', <Closed HDF5 group>)]"
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1,"[(u'FileRead', <Closed HDF5 group>)]"
/AwakeEventData/BLMITT41,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/Plunger.412401/State,"[(u'value', <Closed HDF5 dataset>)]"
/AwakeEventData/SR.SCOPE29.CH01,"[(u'Acquisition', <Closed HDF5 group>)]"
/AwakeEventData/AIRTR02/Acq,"[(u'numericPosition', <Closed HDF5 dataset>)]"
